Id,stockpx,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_1,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_2,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_3,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_4,len,datetime,open,high,low,close,volume,openinterest,stockpx_lag_5,len,datetime,open,high,low,close,volume,openinterest,10dORHV,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,RSI_Oversold,len,rsi_os_30,RSI_Overbought,len,rsi_ob_70,LRSI_Oversold,len,lrsi_os_03,LRSI_Overbought,len,lrsi_ob_07,TSI_Oversold,len,tsi_os,TSI_Overbought,len,tsi_ob,AO_Oversold,len,ao_os,AO_Overbought,len,ao_ob,UO_Oversold,len,uo_os_30,UO_Overbought,len,uo_ob_60,CCI_Oversold,len,cci_os,CCI_Overbought,len,cci_ob,WR_Oversold,len,wr_os,WR_Overbought,len,wr_ob,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,stockpx,stockpx_lag_1,stockpx_lag_2,stockpx_lag_3,stockpx_lag_4,stockpx_lag_5,10dORHV
92,stockpx,92,2010-05-14 00:00:00,,16.66,16.139999,16.389999,28111400.0,,stockpx_lag_1,92,2010-05-14 00:00:00,,,,16.27,,,stockpx_lag_2,92,2010-05-14 00:00:00,,,,16.030001000000002,,,stockpx_lag_3,92,2010-05-14 00:00:00,,,,15.79,,,stockpx_lag_4,92,2010-05-14 00:00:00,,,,15.1,,,stockpx_lag_5,92,2010-05-14 00:00:00,,,,15.48,,,10dORHV,92,2010-05-14 00:00:00,,,,37.7,,,TestStrategy,92,733906.0,RSI_Oversold,92,0.0,RSI_Overbought,92,0.0,LRSI_Oversold,92,0.0,LRSI_Overbought,92,0.0,TSI_Oversold,92,0.0,TSI_Overbought,92,1.0,AO_Oversold,92,0.0,AO_Overbought,92,1.0,UO_Oversold,92,0.0,UO_Overbought,92,0.0,CCI_Oversold,92,0.0,CCI_Overbought,92,0.0,WR_Oversold,92,0.0,WR_Overbought,92,1.0,Broker,92,100002.24999999999,100002.24999999999,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,BuySell,92,,,DataTrades,92,,,,,,,
93,stockpx,93,2010-05-17 00:00:00,,16.469998999999998,15.96,16.27,21935000.0,,stockpx_lag_1,93,2010-05-17 00:00:00,,,,16.030001000000002,,,stockpx_lag_2,93,2010-05-17 00:00:00,,,,15.79,,,stockpx_lag_3,93,2010-05-17 00:00:00,,,,15.1,,,stockpx_lag_4,93,2010-05-17 00:00:00,,,,15.48,,,stockpx_lag_5,93,2010-05-17 00:00:00,,,,15.54,,,10dORHV,93,2010-05-17 00:00:00,,,,37.67,,,TestStrategy,93,733909.0,RSI_Oversold,93,0.0,RSI_Overbought,93,0.0,LRSI_Oversold,93,0.0,LRSI_Overbought,93,0.0,TSI_Oversold,93,0.0,TSI_Overbought,93,1.0,AO_Oversold,93,0.0,AO_Overbought,93,1.0,UO_Oversold,93,0.0,UO_Overbought,93,0.0,CCI_Oversold,93,0.0,CCI_Overbought,93,0.0,WR_Oversold,93,0.0,WR_Overbought,93,0.0,Broker,93,100002.24999999999,100002.24999999999,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,BuySell,93,,,DataTrades,93,,,,,,,
94,stockpx,94,2010-05-18 00:00:00,,16.440001000000002,15.95,16.030001000000002,16182200.0,,stockpx_lag_1,94,2010-05-18 00:00:00,,,,15.79,,,stockpx_lag_2,94,2010-05-18 00:00:00,,,,15.1,,,stockpx_lag_3,94,2010-05-18 00:00:00,,,,15.48,,,stockpx_lag_4,94,2010-05-18 00:00:00,,,,15.54,,,stockpx_lag_5,94,2010-05-18 00:00:00,,,,15.31,,,10dORHV,94,2010-05-18 00:00:00,,,,36.31,,,TestStrategy,94,733910.0,RSI_Oversold,94,0.0,RSI_Overbought,94,0.0,LRSI_Oversold,94,0.0,LRSI_Overbought,94,0.0,TSI_Oversold,94,0.0,TSI_Overbought,94,1.0,AO_Oversold,94,0.0,AO_Overbought,94,1.0,UO_Oversold,94,0.0,UO_Overbought,94,0.0,CCI_Oversold,94,0.0,CCI_Overbought,94,0.0,WR_Oversold,94,1.0,WR_Overbought,94,0.0,Broker,94,100002.24999999999,100002.24999999999,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,BuySell,94,,,DataTrades,94,,,,,,,
95,stockpx,95,2010-05-19 00:00:00,,16.0,15.51,15.79,20485400.0,,stockpx_lag_1,95,2010-05-19 00:00:00,,,,15.1,,,stockpx_lag_2,95,2010-05-19 00:00:00,,,,15.48,,,stockpx_lag_3,95,2010-05-19 00:00:00,,,,15.54,,,stockpx_lag_4,95,2010-05-19 00:00:00,,,,15.31,,,stockpx_lag_5,95,2010-05-19 00:00:00,,,,15.45,,,10dORHV,95,2010-05-19 00:00:00,,,,37.08,,,TestStrategy,95,733911.0,RSI_Oversold,95,0.0,RSI_Overbought,95,0.0,LRSI_Oversold,95,0.0,LRSI_Overbought,95,0.0,TSI_Oversold,95,0.0,TSI_Overbought,95,1.0,AO_Oversold,95,0.0,AO_Overbought,95,1.0,UO_Oversold,95,0.0,UO_Overbought,95,0.0,CCI_Oversold,95,1.0,CCI_Overbought,95,0.0,WR_Oversold,95,1.0,WR_Overbought,95,0.0,Broker,95,100002.24999999999,100002.24999999999,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,BuySell,95,,,DataTrades,95,,,,,,,
96,stockpx,96,2010-05-20 00:00:00,,15.49,15.06,15.1,33789000.0,,stockpx_lag_1,96,2010-05-20 00:00:00,,,,15.48,,,stockpx_lag_2,96,2010-05-20 00:00:00,,,,15.54,,,stockpx_lag_3,96,2010-05-20 00:00:00,,,,15.31,,,stockpx_lag_4,96,2010-05-20 00:00:00,,,,15.45,,,stockpx_lag_5,96,2010-05-20 00:00:00,,,,15.69,,,10dORHV,96,2010-05-20 00:00:00,,,,34.57,,,TestStrategy,96,733912.0,RSI_Oversold,96,1.0,RSI_Overbought,96,0.0,LRSI_Oversold,96,1.0,LRSI_Overbought,96,0.0,TSI_Oversold,96,0.0,TSI_Overbought,96,1.0,AO_Oversold,96,0.0,AO_Overbought,96,1.0,UO_Oversold,96,0.0,UO_Overbought,96,0.0,CCI_Oversold,96,1.0,CCI_Overbought,96,0.0,WR_Oversold,96,1.0,WR_Overbought,96,0.0,Broker,96,100002.24999999999,100002.24999999999,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,BuySell,96,,,DataTrades,96,,,,,,,
97,stockpx,97,2010-05-21 00:00:00,,15.9,14.63,15.48,31215300.0,,stockpx_lag_1,97,2010-05-21 00:00:00,,,,15.54,,,stockpx_lag_2,97,2010-05-21 00:00:00,,,,15.31,,,stockpx_lag_3,97,2010-05-21 00:00:00,,,,15.45,,,stockpx_lag_4,97,2010-05-21 00:00:00,,,,15.69,,,stockpx_lag_5,97,2010-05-21 00:00:00,,,,15.34,,,10dORHV,97,2010-05-21 00:00:00,,,,35.69,,,TestStrategy,97,733913.0,RSI_Oversold,97,0.0,RSI_Overbought,97,0.0,LRSI_Oversold,97,1.0,LRSI_Overbought,97,0.0,TSI_Oversold,97,0.0,TSI_Overbought,97,1.0,AO_Oversold,97,0.0,AO_Overbought,97,1.0,UO_Oversold,97,0.0,UO_Overbought,97,0.0,CCI_Oversold,97,1.0,CCI_Overbought,97,0.0,WR_Oversold,97,0.0,WR_Overbought,97,0.0,Broker,97,100002.24999999999,100002.24999999999,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,BuySell,97,,,DataTrades,97,,,,,,,
98,stockpx,98,2010-05-24 00:00:00,,15.79,15.36,15.54,20116800.0,,stockpx_lag_1,98,2010-05-24 00:00:00,,,,15.31,,,stockpx_lag_2,98,2010-05-24 00:00:00,,,,15.45,,,stockpx_lag_3,98,2010-05-24 00:00:00,,,,15.69,,,stockpx_lag_4,98,2010-05-24 00:00:00,,,,15.34,,,stockpx_lag_5,98,2010-05-24 00:00:00,,,,15.02,,,10dORHV,98,2010-05-24 00:00:00,,,,31.16,,,TestStrategy,98,733916.0,RSI_Oversold,98,0.0,RSI_Overbought,98,0.0,LRSI_Oversold,98,1.0,LRSI_Overbought,98,0.0,TSI_Oversold,98,0.0,TSI_Overbought,98,1.0,AO_Oversold,98,0.0,AO_Overbought,98,1.0,UO_Oversold,98,0.0,UO_Overbought,98,0.0,CCI_Oversold,98,0.0,CCI_Overbought,98,0.0,WR_Oversold,98,0.0,WR_Overbought,98,0.0,Broker,98,100002.24999999999,100002.24999999999,BuySell,98,,,BuySell,98,,,BuySell,98,,,BuySell,98,,,BuySell,98,,,BuySell,98,,,BuySell,98,,,DataTrades,98,,,,,,,
99,stockpx,99,2010-05-25 00:00:00,,15.31,14.89,15.31,27856300.0,,stockpx_lag_1,99,2010-05-25 00:00:00,,,,15.45,,,stockpx_lag_2,99,2010-05-25 00:00:00,,,,15.69,,,stockpx_lag_3,99,2010-05-25 00:00:00,,,,15.34,,,stockpx_lag_4,99,2010-05-25 00:00:00,,,,15.02,,,stockpx_lag_5,99,2010-05-25 00:00:00,,,,15.18,,,10dORHV,99,2010-05-25 00:00:00,,,,31.43,,,TestStrategy,99,733917.0,RSI_Oversold,99,0.0,RSI_Overbought,99,0.0,LRSI_Oversold,99,1.0,LRSI_Overbought,99,0.0,TSI_Oversold,99,0.0,TSI_Overbought,99,1.0,AO_Oversold,99,0.0,AO_Overbought,99,1.0,UO_Oversold,99,0.0,UO_Overbought,99,0.0,CCI_Oversold,99,0.0,CCI_Overbought,99,0.0,WR_Oversold,99,0.0,WR_Overbought,99,0.0,Broker,99,100002.24999999999,100002.24999999999,BuySell,99,,,BuySell,99,,,BuySell,99,,,BuySell,99,,,BuySell,99,,,BuySell,99,,,BuySell,99,,,DataTrades,99,,,,,,,
100,stockpx,100,2010-05-26 00:00:00,,15.83,15.43,15.45,33656000.0,,stockpx_lag_1,100,2010-05-26 00:00:00,,,,15.69,,,stockpx_lag_2,100,2010-05-26 00:00:00,,,,15.34,,,stockpx_lag_3,100,2010-05-26 00:00:00,,,,15.02,,,stockpx_lag_4,100,2010-05-26 00:00:00,,,,15.18,,,stockpx_lag_5,100,2010-05-26 00:00:00,,,,15.43,,,10dORHV,100,2010-05-26 00:00:00,,,,31.87,,,TestStrategy,100,733918.0,RSI_Oversold,100,0.0,RSI_Overbought,100,0.0,LRSI_Oversold,100,1.0,LRSI_Overbought,100,0.0,TSI_Oversold,100,0.0,TSI_Overbought,100,1.0,AO_Oversold,100,0.0,AO_Overbought,100,1.0,UO_Oversold,100,0.0,UO_Overbought,100,0.0,CCI_Oversold,100,0.0,CCI_Overbought,100,0.0,WR_Oversold,100,0.0,WR_Overbought,100,0.0,Broker,100,100002.24999999999,100002.24999999999,BuySell,100,,,BuySell,100,,,BuySell,100,,,BuySell,100,,,BuySell,100,,,BuySell,100,,,BuySell,100,,,DataTrades,100,,,,,,,
101,stockpx,101,2010-05-27 00:00:00,,15.84,15.36,15.69,31091700.0,,stockpx_lag_1,101,2010-05-27 00:00:00,,,,15.34,,,stockpx_lag_2,101,2010-05-27 00:00:00,,,,15.02,,,stockpx_lag_3,101,2010-05-27 00:00:00,,,,15.18,,,stockpx_lag_4,101,2010-05-27 00:00:00,,,,15.43,,,stockpx_lag_5,101,2010-05-27 00:00:00,,,,15.0,,,10dORHV,101,2010-05-27 00:00:00,,,,32.38,,,TestStrategy,101,733919.0,RSI_Oversold,101,0.0,RSI_Overbought,101,0.0,LRSI_Oversold,101,1.0,LRSI_Overbought,101,0.0,TSI_Oversold,101,0.0,TSI_Overbought,101,1.0,AO_Oversold,101,0.0,AO_Overbought,101,1.0,UO_Oversold,101,0.0,UO_Overbought,101,0.0,CCI_Oversold,101,0.0,CCI_Overbought,101,0.0,WR_Oversold,101,0.0,WR_Overbought,101,1.0,Broker,101,100002.24999999999,100002.24999999999,BuySell,101,,,BuySell,101,,,BuySell,101,,,BuySell,101,,,BuySell,101,,,BuySell,101,,,BuySell,101,,,DataTrades,101,,,,,,,
102,stockpx,102,2010-05-28 00:00:00,,15.69,15.0,15.34,17619700.0,,stockpx_lag_1,102,2010-05-28 00:00:00,,,,15.02,,,stockpx_lag_2,102,2010-05-28 00:00:00,,,,15.18,,,stockpx_lag_3,102,2010-05-28 00:00:00,,,,15.43,,,stockpx_lag_4,102,2010-05-28 00:00:00,,,,15.0,,,stockpx_lag_5,102,2010-05-28 00:00:00,,,,14.94,,,10dORHV,102,2010-05-28 00:00:00,,,,35.11,,,TestStrategy,102,733920.0,RSI_Oversold,102,0.0,RSI_Overbought,102,0.0,LRSI_Oversold,102,1.0,LRSI_Overbought,102,0.0,TSI_Oversold,102,0.0,TSI_Overbought,102,1.0,AO_Oversold,102,0.0,AO_Overbought,102,1.0,UO_Oversold,102,0.0,UO_Overbought,102,0.0,CCI_Oversold,102,0.0,CCI_Overbought,102,0.0,WR_Oversold,102,0.0,WR_Overbought,102,0.0,Broker,102,100002.24999999999,100002.24999999999,BuySell,102,,,BuySell,102,,,BuySell,102,,,BuySell,102,,,BuySell,102,,,BuySell,102,,,BuySell,102,,,DataTrades,102,,,,,,,
103,stockpx,103,2010-06-01 00:00:00,,15.55,14.98,15.02,30475500.0,,stockpx_lag_1,103,2010-06-01 00:00:00,,,,15.18,,,stockpx_lag_2,103,2010-06-01 00:00:00,,,,15.43,,,stockpx_lag_3,103,2010-06-01 00:00:00,,,,15.0,,,stockpx_lag_4,103,2010-06-01 00:00:00,,,,14.94,,,stockpx_lag_5,103,2010-06-01 00:00:00,,,,14.79,,,10dORHV,103,2010-06-01 00:00:00,,,,36.31,,,TestStrategy,103,733924.0,RSI_Oversold,103,0.0,RSI_Overbought,103,0.0,LRSI_Oversold,103,1.0,LRSI_Overbought,103,0.0,TSI_Oversold,103,0.0,TSI_Overbought,103,1.0,AO_Oversold,103,0.0,AO_Overbought,103,1.0,UO_Oversold,103,0.0,UO_Overbought,103,0.0,CCI_Oversold,103,0.0,CCI_Overbought,103,0.0,WR_Oversold,103,1.0,WR_Overbought,103,0.0,Broker,103,100002.24999999999,100002.24999999999,BuySell,103,,,BuySell,103,,,BuySell,103,,,BuySell,103,,,BuySell,103,,,BuySell,103,,,BuySell,103,,,DataTrades,103,,,,,,,
104,stockpx,104,2010-06-02 00:00:00,,15.2,14.96,15.18,24993000.0,,stockpx_lag_1,104,2010-06-02 00:00:00,,,,15.43,,,stockpx_lag_2,104,2010-06-02 00:00:00,,,,15.0,,,stockpx_lag_3,104,2010-06-02 00:00:00,,,,14.94,,,stockpx_lag_4,104,2010-06-02 00:00:00,,,,14.79,,,stockpx_lag_5,104,2010-06-02 00:00:00,,,,14.69,,,10dORHV,104,2010-06-02 00:00:00,,,,36.94,,,TestStrategy,104,733925.0,RSI_Oversold,104,0.0,RSI_Overbought,104,0.0,LRSI_Oversold,104,1.0,LRSI_Overbought,104,0.0,TSI_Oversold,104,0.0,TSI_Overbought,104,1.0,AO_Oversold,104,0.0,AO_Overbought,104,1.0,UO_Oversold,104,0.0,UO_Overbought,104,0.0,CCI_Oversold,104,0.0,CCI_Overbought,104,0.0,WR_Oversold,104,0.0,WR_Overbought,104,0.0,Broker,104,100002.24999999999,100002.24999999999,BuySell,104,,,BuySell,104,,,BuySell,104,,,BuySell,104,,,BuySell,104,,,BuySell,104,,,BuySell,104,,,DataTrades,104,,,,,,,
105,stockpx,105,2010-06-03 00:00:00,,15.5,15.16,15.43,28395100.0,,stockpx_lag_1,105,2010-06-03 00:00:00,,,,15.0,,,stockpx_lag_2,105,2010-06-03 00:00:00,,,,14.94,,,stockpx_lag_3,105,2010-06-03 00:00:00,,,,14.79,,,stockpx_lag_4,105,2010-06-03 00:00:00,,,,14.69,,,stockpx_lag_5,105,2010-06-03 00:00:00,,,,15.1,,,10dORHV,105,2010-06-03 00:00:00,,,,36.48,,,TestStrategy,105,733926.0,RSI_Oversold,105,0.0,RSI_Overbought,105,0.0,LRSI_Oversold,105,1.0,LRSI_Overbought,105,0.0,TSI_Oversold,105,0.0,TSI_Overbought,105,1.0,AO_Oversold,105,0.0,AO_Overbought,105,1.0,UO_Oversold,105,0.0,UO_Overbought,105,0.0,CCI_Oversold,105,0.0,CCI_Overbought,105,0.0,WR_Oversold,105,0.0,WR_Overbought,105,0.0,Broker,105,100002.24999999999,100002.24999999999,BuySell,105,,,BuySell,105,,,BuySell,105,,,BuySell,105,,,BuySell,105,,,BuySell,105,,,BuySell,105,,,DataTrades,105,,,,,,,
106,stockpx,106,2010-06-04 00:00:00,,15.38,14.96,15.0,23606400.0,,stockpx_lag_1,106,2010-06-04 00:00:00,,,,14.94,,,stockpx_lag_2,106,2010-06-04 00:00:00,,,,14.79,,,stockpx_lag_3,106,2010-06-04 00:00:00,,,,14.69,,,stockpx_lag_4,106,2010-06-04 00:00:00,,,,15.1,,,stockpx_lag_5,106,2010-06-04 00:00:00,,,,15.29,,,10dORHV,106,2010-06-04 00:00:00,,,,36.06,,,TestStrategy,106,733927.0,RSI_Oversold,106,0.0,RSI_Overbought,106,0.0,LRSI_Oversold,106,1.0,LRSI_Overbought,106,0.0,TSI_Oversold,106,0.0,TSI_Overbought,106,1.0,AO_Oversold,106,0.0,AO_Overbought,106,1.0,UO_Oversold,106,0.0,UO_Overbought,106,0.0,CCI_Oversold,106,0.0,CCI_Overbought,106,0.0,WR_Oversold,106,1.0,WR_Overbought,106,0.0,Broker,106,100002.24999999999,100002.24999999999,BuySell,106,,,BuySell,106,,,BuySell,106,,,BuySell,106,,,BuySell,106,,,BuySell,106,,,BuySell,106,,,DataTrades,106,,,,,,,
107,stockpx,107,2010-06-07 00:00:00,,15.36,14.94,14.94,19153200.0,,stockpx_lag_1,107,2010-06-07 00:00:00,,,,14.79,,,stockpx_lag_2,107,2010-06-07 00:00:00,,,,14.69,,,stockpx_lag_3,107,2010-06-07 00:00:00,,,,15.1,,,stockpx_lag_4,107,2010-06-07 00:00:00,,,,15.29,,,stockpx_lag_5,107,2010-06-07 00:00:00,,,,15.17,,,10dORHV,107,2010-06-07 00:00:00,,,,30.32,,,TestStrategy,107,733930.0,RSI_Oversold,107,0.0,RSI_Overbought,107,0.0,LRSI_Oversold,107,1.0,LRSI_Overbought,107,0.0,TSI_Oversold,107,0.0,TSI_Overbought,107,1.0,AO_Oversold,107,0.0,AO_Overbought,107,1.0,UO_Oversold,107,0.0,UO_Overbought,107,0.0,CCI_Oversold,107,0.0,CCI_Overbought,107,0.0,WR_Oversold,107,1.0,WR_Overbought,107,0.0,Broker,107,100002.24999999999,100002.24999999999,BuySell,107,,,BuySell,107,,,BuySell,107,,,BuySell,107,,,BuySell,107,,,BuySell,107,,,BuySell,107,,,DataTrades,107,,,,,,,
108,stockpx,108,2010-06-08 00:00:00,,15.12,14.62,14.79,35500700.0,,stockpx_lag_1,108,2010-06-08 00:00:00,,,,14.69,,,stockpx_lag_2,108,2010-06-08 00:00:00,,,,15.1,,,stockpx_lag_3,108,2010-06-08 00:00:00,,,,15.29,,,stockpx_lag_4,108,2010-06-08 00:00:00,,,,15.17,,,stockpx_lag_5,108,2010-06-08 00:00:00,,,,15.65,,,10dORHV,108,2010-06-08 00:00:00,,,,31.33,,,TestStrategy,108,733931.0,RSI_Oversold,108,0.0,RSI_Overbought,108,0.0,LRSI_Oversold,108,1.0,LRSI_Overbought,108,0.0,TSI_Oversold,108,0.0,TSI_Overbought,108,1.0,AO_Oversold,108,0.0,AO_Overbought,108,1.0,UO_Oversold,108,0.0,UO_Overbought,108,0.0,CCI_Oversold,108,1.0,CCI_Overbought,108,0.0,WR_Oversold,108,1.0,WR_Overbought,108,0.0,Broker,108,100002.24999999999,100002.24999999999,BuySell,108,,,BuySell,108,,,BuySell,108,,,BuySell,108,,,BuySell,108,,,BuySell,108,,,BuySell,108,,,DataTrades,108,,,,,,,
109,stockpx,109,2010-06-09 00:00:00,,15.06,14.65,14.69,18108600.0,,stockpx_lag_1,109,2010-06-09 00:00:00,,,,15.1,,,stockpx_lag_2,109,2010-06-09 00:00:00,,,,15.29,,,stockpx_lag_3,109,2010-06-09 00:00:00,,,,15.17,,,stockpx_lag_4,109,2010-06-09 00:00:00,,,,15.65,,,stockpx_lag_5,109,2010-06-09 00:00:00,,,,15.49,,,10dORHV,109,2010-06-09 00:00:00,,,,29.59,,,TestStrategy,109,733932.0,RSI_Oversold,109,1.0,RSI_Overbought,109,0.0,LRSI_Oversold,109,1.0,LRSI_Overbought,109,0.0,TSI_Oversold,109,0.0,TSI_Overbought,109,1.0,AO_Oversold,109,0.0,AO_Overbought,109,1.0,UO_Oversold,109,0.0,UO_Overbought,109,0.0,CCI_Oversold,109,1.0,CCI_Overbought,109,0.0,WR_Oversold,109,1.0,WR_Overbought,109,0.0,Broker,109,100002.24999999999,100002.24999999999,BuySell,109,,,BuySell,109,,,BuySell,109,,,BuySell,109,,,BuySell,109,,,BuySell,109,,,BuySell,109,,,DataTrades,109,,,,,,,
110,stockpx,110,2010-06-10 00:00:00,,15.14,14.87,15.1,21249100.0,,stockpx_lag_1,110,2010-06-10 00:00:00,,,,15.29,,,stockpx_lag_2,110,2010-06-10 00:00:00,,,,15.17,,,stockpx_lag_3,110,2010-06-10 00:00:00,,,,15.65,,,stockpx_lag_4,110,2010-06-10 00:00:00,,,,15.49,,,stockpx_lag_5,110,2010-06-10 00:00:00,,,,15.6,,,10dORHV,110,2010-06-10 00:00:00,,,,30.51,,,TestStrategy,110,733933.0,RSI_Oversold,110,0.0,RSI_Overbought,110,0.0,LRSI_Oversold,110,1.0,LRSI_Overbought,110,0.0,TSI_Oversold,110,0.0,TSI_Overbought,110,1.0,AO_Oversold,110,0.0,AO_Overbought,110,1.0,UO_Oversold,110,0.0,UO_Overbought,110,0.0,CCI_Oversold,110,0.0,CCI_Overbought,110,0.0,WR_Oversold,110,0.0,WR_Overbought,110,0.0,Broker,110,100002.24999999999,100002.24999999999,BuySell,110,,,BuySell,110,,,BuySell,110,,,BuySell,110,,,BuySell,110,,,BuySell,110,,,BuySell,110,,,DataTrades,110,,,,,,,
111,stockpx,111,2010-06-11 00:00:00,,15.35,14.98,15.29,14056600.0,,stockpx_lag_1,111,2010-06-11 00:00:00,,,,15.17,,,stockpx_lag_2,111,2010-06-11 00:00:00,,,,15.65,,,stockpx_lag_3,111,2010-06-11 00:00:00,,,,15.49,,,stockpx_lag_4,111,2010-06-11 00:00:00,,,,15.6,,,stockpx_lag_5,111,2010-06-11 00:00:00,,,,15.54,,,10dORHV,111,2010-06-11 00:00:00,,,,29.69,,,TestStrategy,111,733934.0,RSI_Oversold,111,0.0,RSI_Overbought,111,0.0,LRSI_Oversold,111,1.0,LRSI_Overbought,111,0.0,TSI_Oversold,111,0.0,TSI_Overbought,111,1.0,AO_Oversold,111,0.0,AO_Overbought,111,1.0,UO_Oversold,111,0.0,UO_Overbought,111,0.0,CCI_Oversold,111,0.0,CCI_Overbought,111,0.0,WR_Oversold,111,0.0,WR_Overbought,111,1.0,Broker,111,100002.24999999999,100002.24999999999,BuySell,111,,,BuySell,111,,,BuySell,111,,,BuySell,111,,,BuySell,111,,,BuySell,111,,,BuySell,111,,,DataTrades,111,,,,,,,
112,stockpx,112,2010-06-14 00:00:00,,15.49,15.15,15.17,12493100.0,,stockpx_lag_1,112,2010-06-14 00:00:00,,,,15.65,,,stockpx_lag_2,112,2010-06-14 00:00:00,,,,15.49,,,stockpx_lag_3,112,2010-06-14 00:00:00,,,,15.6,,,stockpx_lag_4,112,2010-06-14 00:00:00,,,,15.54,,,stockpx_lag_5,112,2010-06-14 00:00:00,,,,15.21,,,10dORHV,112,2010-06-14 00:00:00,,,,24.5,,,TestStrategy,112,733937.0,RSI_Oversold,112,0.0,RSI_Overbought,112,0.0,LRSI_Oversold,112,1.0,LRSI_Overbought,112,0.0,TSI_Oversold,112,1.0,TSI_Overbought,112,0.0,AO_Oversold,112,0.0,AO_Overbought,112,1.0,UO_Oversold,112,0.0,UO_Overbought,112,0.0,CCI_Oversold,112,0.0,CCI_Overbought,112,1.0,WR_Oversold,112,0.0,WR_Overbought,112,0.0,Broker,112,100002.24999999999,100002.24999999999,BuySell,112,,,BuySell,112,,,BuySell,112,,,BuySell,112,,,BuySell,112,,,BuySell,112,,,BuySell,112,,,DataTrades,112,,,,,,,
113,stockpx,113,2010-06-15 00:00:00,,15.69,15.23,15.65,13888300.0,,stockpx_lag_1,113,2010-06-15 00:00:00,,,,15.49,,,stockpx_lag_2,113,2010-06-15 00:00:00,,,,15.6,,,stockpx_lag_3,113,2010-06-15 00:00:00,,,,15.54,,,stockpx_lag_4,113,2010-06-15 00:00:00,,,,15.21,,,stockpx_lag_5,113,2010-06-15 00:00:00,,,,15.09,,,10dORHV,113,2010-06-15 00:00:00,,,,24.76,,,TestStrategy,113,733938.0,RSI_Oversold,113,0.0,RSI_Overbought,113,0.0,LRSI_Oversold,113,0.0,LRSI_Overbought,113,0.0,TSI_Oversold,113,1.0,TSI_Overbought,113,0.0,AO_Oversold,113,0.0,AO_Overbought,113,1.0,UO_Oversold,113,0.0,UO_Overbought,113,0.0,CCI_Oversold,113,0.0,CCI_Overbought,113,1.0,WR_Oversold,113,0.0,WR_Overbought,113,1.0,Broker,113,100002.24999999999,100002.24999999999,BuySell,113,,,BuySell,113,,,BuySell,113,,,BuySell,113,,,BuySell,113,,,BuySell,113,,,BuySell,113,,,DataTrades,113,,,,,,,
114,stockpx,114,2010-06-16 00:00:00,,15.65,15.34,15.49,15920300.0,,stockpx_lag_1,114,2010-06-16 00:00:00,,,,15.6,,,stockpx_lag_2,114,2010-06-16 00:00:00,,,,15.54,,,stockpx_lag_3,114,2010-06-16 00:00:00,,,,15.21,,,stockpx_lag_4,114,2010-06-16 00:00:00,,,,15.09,,,stockpx_lag_5,114,2010-06-16 00:00:00,,,,15.23,,,10dORHV,114,2010-06-16 00:00:00,,,,23.87,,,TestStrategy,114,733939.0,RSI_Oversold,114,0.0,RSI_Overbought,114,0.0,LRSI_Oversold,114,0.0,LRSI_Overbought,114,0.0,TSI_Oversold,114,1.0,TSI_Overbought,114,0.0,AO_Oversold,114,0.0,AO_Overbought,114,1.0,UO_Oversold,114,0.0,UO_Overbought,114,0.0,CCI_Oversold,114,0.0,CCI_Overbought,114,0.0,WR_Oversold,114,0.0,WR_Overbought,114,1.0,Broker,114,100002.24999999999,100002.24999999999,BuySell,114,,,BuySell,114,,,BuySell,114,,,BuySell,114,,,BuySell,114,,,BuySell,114,,,BuySell,114,,,DataTrades,114,,,,,,,
