Id,10dORHV,len,datetime,open,high,low,close,volume,openinterest,stockpx,len,datetime,open,high,low,close,volume,openinterest,HVStrategy,len,datetime,Bollinger_Breakout,len,breakout,Bollinger_Breakdown,len,breakdown,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,10dORHV,stockpx
699,10dORHV,699,2012-10-16 00:00:00,,,,22.09,,,stockpx,699,2012-10-16 00:00:00,,,,650.19,,,HVStrategy,699,734792.0,Bollinger_Breakout,699,0.0,Bollinger_Breakdown,699,0.0,Broker,699,100024.26999999999,100024.26999999999,BuySell,699,,,BuySell,699,,,DataTrades,699,,
700,10dORHV,700,2012-10-17 00:00:00,,,,22.1,,,stockpx,700,2012-10-17 00:00:00,,,,645.84,,,HVStrategy,700,734793.0,Bollinger_Breakout,700,0.0,Bollinger_Breakdown,700,0.0,Broker,700,100024.26999999999,100024.26999999999,BuySell,700,,,BuySell,700,,,DataTrades,700,,
701,10dORHV,701,2012-10-18 00:00:00,,,,22.59,,,stockpx,701,2012-10-18 00:00:00,,,,631.89,,,HVStrategy,701,734794.0,Bollinger_Breakout,701,0.0,Bollinger_Breakdown,701,0.0,Broker,701,100024.26999999999,100024.26999999999,BuySell,701,,,BuySell,701,,,DataTrades,701,,
702,10dORHV,702,2012-10-19 00:00:00,,,,23.61,,,stockpx,702,2012-10-19 00:00:00,,,,611.71,,,HVStrategy,702,734795.0,Bollinger_Breakout,702,0.0,Bollinger_Breakdown,702,0.0,Broker,702,100024.26999999999,100024.26999999999,BuySell,702,,,BuySell,702,,,DataTrades,702,,
703,10dORHV,703,2012-10-22 00:00:00,,,,24.84,,,stockpx,703,2012-10-22 00:00:00,,,,630.53,,,HVStrategy,703,734798.0,Bollinger_Breakout,703,0.0,Bollinger_Breakdown,703,0.0,Broker,703,100024.26999999999,100024.26999999999,BuySell,703,,,BuySell,703,,,DataTrades,703,,
704,10dORHV,704,2012-10-23 00:00:00,,,,25.72,,,stockpx,704,2012-10-23 00:00:00,,,,613.89,,,HVStrategy,704,734799.0,Bollinger_Breakout,704,0.0,Bollinger_Breakdown,704,0.0,Broker,704,100024.26999999999,100024.26999999999,BuySell,704,,,BuySell,704,,,DataTrades,704,,
705,10dORHV,705,2012-10-24 00:00:00,,,,28.05,,,stockpx,705,2012-10-24 00:00:00,,,,616.76,,,HVStrategy,705,734800.0,Bollinger_Breakout,705,0.0,Bollinger_Breakdown,705,0.0,Broker,705,100024.26999999999,100024.26999999999,BuySell,705,,,BuySell,705,,,DataTrades,705,,
706,10dORHV,706,2012-10-25 00:00:00,,,,27.26,,,stockpx,706,2012-10-25 00:00:00,,,,608.64,,,HVStrategy,706,734801.0,Bollinger_Breakout,706,0.0,Bollinger_Breakdown,706,0.0,Broker,706,100024.26999999999,100024.26999999999,BuySell,706,,,BuySell,706,,,DataTrades,706,,
707,10dORHV,707,2012-10-26 00:00:00,,,,29.2,,,stockpx,707,2012-10-26 00:00:00,,,,605.05,,,HVStrategy,707,734802.0,Bollinger_Breakout,707,0.0,Bollinger_Breakdown,707,0.0,Broker,707,100024.26999999999,100024.26999999999,BuySell,707,,,BuySell,707,,,DataTrades,707,,
708,10dORHV,708,2012-11-01 00:00:00,,,,30.54,,,stockpx,708,2012-11-01 00:00:00,,,,595.67,,,HVStrategy,708,734808.0,Bollinger_Breakout,708,0.0,Bollinger_Breakdown,708,0.0,Broker,708,100024.26999999999,100024.26999999999,BuySell,708,,,BuySell,708,,,DataTrades,708,,
709,10dORHV,709,2012-11-02 00:00:00,,,,31.83,,,stockpx,709,2012-11-02 00:00:00,,,,575.75,,,HVStrategy,709,734809.0,Bollinger_Breakout,709,0.0,Bollinger_Breakdown,709,1.0,Broker,709,100024.26999999999,100024.26999999999,BuySell,709,,,BuySell,709,,,DataTrades,709,,
710,10dORHV,710,2012-11-05 00:00:00,,,,32.05,,,stockpx,710,2012-11-05 00:00:00,,,,585.04,,,HVStrategy,710,734812.0,Bollinger_Breakout,710,0.0,Bollinger_Breakdown,710,0.0,Broker,710,100024.26999999999,100024.26999999999,BuySell,710,,,BuySell,710,,,DataTrades,710,,
711,10dORHV,711,2012-11-06 00:00:00,,,,31.37,,,stockpx,711,2012-11-06 00:00:00,,,,582.8,,,HVStrategy,711,734813.0,Bollinger_Breakout,711,0.0,Bollinger_Breakdown,711,0.0,Broker,711,100024.26999999999,100024.26999999999,BuySell,711,,,BuySell,711,,,DataTrades,711,,
712,10dORHV,712,2012-11-07 00:00:00,,,,31.19,,,stockpx,712,2012-11-07 00:00:00,,,,559.15,,,HVStrategy,712,734814.0,Bollinger_Breakout,712,0.0,Bollinger_Breakdown,712,1.0,Broker,712,100024.26999999999,100024.26999999999,BuySell,712,,,BuySell,712,,,DataTrades,712,,
713,10dORHV,713,2012-11-08 00:00:00,,,,33.06,,,stockpx,713,2012-11-08 00:00:00,,,,536.67,,,HVStrategy,713,734815.0,Bollinger_Breakout,713,0.0,Bollinger_Breakdown,713,1.0,Broker,713,100024.26999999999,100024.26999999999,BuySell,713,,,BuySell,713,,,DataTrades,713,,
714,10dORHV,714,2012-11-09 00:00:00,,,,32.44,,,stockpx,714,2012-11-09 00:00:00,,,,548.29,,,HVStrategy,714,734816.0,Bollinger_Breakout,714,0.0,Bollinger_Breakdown,714,0.0,Broker,714,100024.26999999999,100024.26999999999,BuySell,714,,,BuySell,714,,,DataTrades,714,,
715,10dORHV,715,2012-11-13 00:00:00,,,,32.84,,,stockpx,715,2012-11-13 00:00:00,,,,542.34,,,HVStrategy,715,734820.0,Bollinger_Breakout,715,0.0,Bollinger_Breakdown,715,0.0,Broker,715,100024.26999999999,100024.26999999999,BuySell,715,,,BuySell,715,,,DataTrades,715,,
716,10dORHV,716,2012-11-14 00:00:00,,,,31.62,,,stockpx,716,2012-11-14 00:00:00,,,,536.52,,,HVStrategy,716,734821.0,Bollinger_Breakout,716,0.0,Bollinger_Breakdown,716,0.0,Broker,716,100024.26999999999,100024.26999999999,BuySell,716,,,BuySell,716,,,DataTrades,716,,
717,10dORHV,717,2012-11-15 00:00:00,,,,32.81,,,stockpx,717,2012-11-15 00:00:00,,,,527.33,,,HVStrategy,717,734822.0,Bollinger_Breakout,717,0.0,Bollinger_Breakdown,717,0.0,Broker,717,100024.26999999999,100024.26999999999,BuySell,717,,,BuySell,717,,,DataTrades,717,,
718,10dORHV,718,2012-11-16 00:00:00,,,,34.1,,,stockpx,718,2012-11-16 00:00:00,,,,525.79,,,HVStrategy,718,734823.0,Bollinger_Breakout,718,0.0,Bollinger_Breakdown,718,0.0,Broker,718,100024.26999999999,100024.26999999999,BuySell,718,,,BuySell,718,,,DataTrades,718,,
719,10dORHV,719,2012-11-19 00:00:00,,,,37.27,,,stockpx,719,2012-11-19 00:00:00,,,,565.08,,,HVStrategy,719,734826.0,Bollinger_Breakout,719,0.0,Bollinger_Breakdown,719,0.0,Broker,719,100024.26999999999,100024.26999999999,BuySell,719,,,BuySell,719,,,DataTrades,719,,
720,10dORHV,720,2012-11-20 00:00:00,,,,37.96,,,stockpx,720,2012-11-20 00:00:00,,,,560.56,,,HVStrategy,720,734827.0,Bollinger_Breakout,720,0.0,Bollinger_Breakdown,720,0.0,Broker,720,100024.26999999999,100024.26999999999,BuySell,720,,,BuySell,720,,,DataTrades,720,,
721,10dORHV,721,2012-11-21 00:00:00,,,,37.75,,,stockpx,721,2012-11-21 00:00:00,,,,560.92,,,HVStrategy,721,734828.0,Bollinger_Breakout,721,0.0,Bollinger_Breakdown,721,0.0,Broker,721,100024.26999999999,100024.26999999999,BuySell,721,,,BuySell,721,,,DataTrades,721,,
722,10dORHV,722,2012-11-23 00:00:00,,,,34.79,,,stockpx,722,2012-11-23 00:00:00,,,,571.75,,,HVStrategy,722,734830.0,Bollinger_Breakout,722,0.0,Bollinger_Breakdown,722,0.0,Broker,722,100024.26999999999,100024.26999999999,BuySell,722,,,BuySell,722,,,DataTrades,722,,
723,10dORHV,723,2012-11-26 00:00:00,,,,33.46,,,stockpx,723,2012-11-26 00:00:00,,,,589.4,,,HVStrategy,723,734833.0,Bollinger_Breakout,723,0.0,Bollinger_Breakdown,723,0.0,Broker,723,100024.26999999999,100024.26999999999,BuySell,723,,,BuySell,723,,,DataTrades,723,,
724,10dORHV,724,2012-11-27 00:00:00,,,,31.64,,,stockpx,724,2012-11-27 00:00:00,,,,584.57,,,HVStrategy,724,734834.0,Bollinger_Breakout,724,0.0,Bollinger_Breakdown,724,0.0,Broker,724,100024.26999999999,100024.26999999999,BuySell,724,,,BuySell,724,,,DataTrades,724,,
725,10dORHV,725,2012-11-28 00:00:00,,,,31.81,,,stockpx,725,2012-11-28 00:00:00,,,,583.3,,,HVStrategy,725,734835.0,Bollinger_Breakout,725,0.0,Bollinger_Breakdown,725,0.0,Broker,725,100024.26999999999,100024.26999999999,BuySell,725,,,BuySell,725,,,DataTrades,725,,
726,10dORHV,726,2012-11-29 00:00:00,,,,32.3,,,stockpx,726,2012-11-29 00:00:00,,,,589.86,,,HVStrategy,726,734836.0,Bollinger_Breakout,726,0.0,Bollinger_Breakdown,726,0.0,Broker,726,100024.26999999999,100024.26999999999,BuySell,726,,,BuySell,726,,,DataTrades,726,,
727,10dORHV,727,2012-11-30 00:00:00,,,,30.67,,,stockpx,727,2012-11-30 00:00:00,,,,585.09,,,HVStrategy,727,734837.0,Bollinger_Breakout,727,0.0,Bollinger_Breakdown,727,0.0,Broker,727,100024.26999999999,100024.26999999999,BuySell,727,,,BuySell,727,,,DataTrades,727,,
728,10dORHV,728,2012-12-03 00:00:00,,,,29.73,,,stockpx,728,2012-12-03 00:00:00,,,,587.3,,,HVStrategy,728,734840.0,Bollinger_Breakout,728,0.0,Bollinger_Breakdown,728,0.0,Broker,728,100024.26999999999,100024.26999999999,BuySell,728,,,BuySell,728,,,DataTrades,728,,
729,10dORHV,729,2012-12-04 00:00:00,,,,25.38,,,stockpx,729,2012-12-04 00:00:00,,,,574.86,,,HVStrategy,729,734841.0,Bollinger_Breakout,729,0.0,Bollinger_Breakdown,729,0.0,Broker,729,100024.26999999999,100024.26999999999,BuySell,729,,,BuySell,729,,,DataTrades,729,,
730,10dORHV,730,2012-12-05 00:00:00,,,,27.38,,,stockpx,730,2012-12-05 00:00:00,,,,541.82,,,HVStrategy,730,734842.0,Bollinger_Breakout,730,0.0,Bollinger_Breakdown,730,0.0,Broker,730,100024.26999999999,100024.26999999999,BuySell,730,,,BuySell,730,,,DataTrades,730,,
731,10dORHV,731,2012-12-06 00:00:00,,,,34.58,,,stockpx,731,2012-12-06 00:00:00,,,,545.79,,,HVStrategy,731,734843.0,Bollinger_Breakout,731,0.0,Bollinger_Breakdown,731,0.0,Broker,731,100024.26999999999,100024.26999999999,BuySell,731,,,BuySell,731,,,DataTrades,731,,
732,10dORHV,732,2012-12-07 00:00:00,,,,37.63,,,stockpx,732,2012-12-07 00:00:00,,,,532.27,,,HVStrategy,732,734844.0,Bollinger_Breakout,732,0.0,Bollinger_Breakdown,732,0.0,Broker,732,100024.26999999999,100024.26999999999,BuySell,732,,,BuySell,732,,,DataTrades,732,,
733,10dORHV,733,2012-12-10 00:00:00,,,,40.09,,,stockpx,733,2012-12-10 00:00:00,,,,530.72,,,HVStrategy,733,734847.0,Bollinger_Breakout,733,0.0,Bollinger_Breakdown,733,0.0,Broker,733,100024.26999999999,100024.26999999999,BuySell,733,,,BuySell,733,,,DataTrades,733,,
734,10dORHV,734,2012-12-11 00:00:00,,,,41.11,,,stockpx,734,2012-12-11 00:00:00,,,,541.24,,,HVStrategy,734,734848.0,Bollinger_Breakout,734,0.0,Bollinger_Breakdown,734,0.0,Broker,734,100024.26999999999,100024.26999999999,BuySell,734,,,BuySell,734,,,DataTrades,734,,
735,10dORHV,735,2012-12-12 00:00:00,,,,41.17,,,stockpx,735,2012-12-12 00:00:00,,,,538.46,,,HVStrategy,735,734849.0,Bollinger_Breakout,735,0.0,Bollinger_Breakdown,735,0.0,Broker,735,100024.26999999999,100024.26999999999,BuySell,735,,,BuySell,735,,,DataTrades,735,,
736,10dORHV,736,2012-12-13 00:00:00,,,,40.41,,,stockpx,736,2012-12-13 00:00:00,,,,529.36,,,HVStrategy,736,734850.0,Bollinger_Breakout,736,0.0,Bollinger_Breakdown,736,0.0,Broker,736,100024.26999999999,100024.26999999999,BuySell,736,,,BuySell,736,,,DataTrades,736,,
737,10dORHV,737,2012-12-14 00:00:00,,,,43.26,,,stockpx,737,2012-12-14 00:00:00,,,,508.58,,,HVStrategy,737,734851.0,Bollinger_Breakout,737,0.0,Bollinger_Breakdown,737,0.0,Broker,737,100024.26999999999,100024.26999999999,BuySell,737,,,BuySell,737,,,DataTrades,737,,
738,10dORHV,738,2012-12-17 00:00:00,,,,42.8,,,stockpx,738,2012-12-17 00:00:00,,,,517.11,,,HVStrategy,738,734854.0,Bollinger_Breakout,738,0.0,Bollinger_Breakdown,738,0.0,Broker,738,100024.26999999999,100024.26999999999,BuySell,738,,,BuySell,738,,,DataTrades,738,,
739,10dORHV,739,2012-12-18 00:00:00,,,,43.21,,,stockpx,739,2012-12-18 00:00:00,,,,534.05,,,HVStrategy,739,734855.0,Bollinger_Breakout,739,0.0,Bollinger_Breakdown,739,0.0,Broker,739,100024.26999999999,100024.26999999999,BuySell,739,,,BuySell,739,,,DataTrades,739,,
740,10dORHV,740,2012-12-19 00:00:00,,,,41.08,,,stockpx,740,2012-12-19 00:00:00,,,,527.77,,,HVStrategy,740,734856.0,Bollinger_Breakout,740,0.0,Bollinger_Breakdown,740,0.0,Broker,740,100024.26999999999,100024.26999999999,BuySell,740,,,BuySell,740,,,DataTrades,740,,
741,10dORHV,741,2012-12-20 00:00:00,,,,35.86,,,stockpx,741,2012-12-20 00:00:00,,,,522.48,,,HVStrategy,741,734857.0,Bollinger_Breakout,741,0.0,Bollinger_Breakdown,741,0.0,Broker,741,100024.26999999999,100024.26999999999,BuySell,741,,,BuySell,741,,,DataTrades,741,,
742,10dORHV,742,2012-12-21 00:00:00,,,,34.38,,,stockpx,742,2012-12-21 00:00:00,,,,517.31,,,HVStrategy,742,734858.0,Bollinger_Breakout,742,0.0,Bollinger_Breakdown,742,0.0,Broker,742,100024.26999999999,100024.26999999999,BuySell,742,,,BuySell,742,,,DataTrades,742,,
743,10dORHV,743,2012-12-24 00:00:00,,,,30.39,,,stockpx,743,2012-12-24 00:00:00,,,,519.88,,,HVStrategy,743,734861.0,Bollinger_Breakout,743,0.0,Bollinger_Breakdown,743,0.0,Broker,743,100024.26999999999,100024.26999999999,BuySell,743,,,BuySell,743,,,DataTrades,743,,
744,10dORHV,744,2012-12-26 00:00:00,,,,29.01,,,stockpx,744,2012-12-26 00:00:00,,,,512.41,,,HVStrategy,744,734863.0,Bollinger_Breakout,744,0.0,Bollinger_Breakdown,744,0.0,Broker,744,100024.26999999999,100024.26999999999,BuySell,744,,,BuySell,744,,,DataTrades,744,,
745,10dORHV,745,2012-12-27 00:00:00,,,,28.15,,,stockpx,745,2012-12-27 00:00:00,,,,515.34,,,HVStrategy,745,734864.0,Bollinger_Breakout,745,0.0,Bollinger_Breakdown,745,0.0,Broker,745,100024.26999999999,100024.26999999999,BuySell,745,,,BuySell,745,,,DataTrades,745,,
746,10dORHV,746,2012-12-28 00:00:00,,,,28.03,,,stockpx,746,2012-12-28 00:00:00,,,,508.38,,,HVStrategy,746,734865.0,Bollinger_Breakout,746,0.0,Bollinger_Breakdown,746,0.0,Broker,746,100024.26999999999,100024.26999999999,BuySell,746,,,BuySell,746,,,DataTrades,746,,
747,10dORHV,747,2012-12-31 00:00:00,,,,27.41,,,stockpx,747,2012-12-31 00:00:00,,,,534.92,,,HVStrategy,747,734868.0,Bollinger_Breakout,747,0.0,Bollinger_Breakdown,747,0.0,Broker,747,100024.26999999999,100024.26999999999,BuySell,747,,,BuySell,747,,,DataTrades,747,,
748,10dORHV,748,2013-01-03 00:00:00,,,,33.9,,,stockpx,748,2013-01-03 00:00:00,,,,542.15,,,HVStrategy,748,734871.0,Bollinger_Breakout,748,0.0,Bollinger_Breakdown,748,0.0,Broker,748,100024.26999999999,100024.26999999999,BuySell,748,,,BuySell,748,,,DataTrades,748,,
749,10dORHV,749,2013-01-04 00:00:00,,,,34.03,,,stockpx,749,2013-01-04 00:00:00,,,,528.62,,,HVStrategy,749,734872.0,Bollinger_Breakout,749,0.0,Bollinger_Breakdown,749,0.0,Broker,749,100024.26999999999,100024.26999999999,BuySell,749,,,BuySell,749,,,DataTrades,749,,
750,10dORHV,750,2013-01-07 00:00:00,,,,34.72,,,stockpx,750,2013-01-07 00:00:00,,,,523.49,,,HVStrategy,750,734875.0,Bollinger_Breakout,750,0.0,Bollinger_Breakdown,750,0.0,Broker,750,100024.26999999999,100024.26999999999,BuySell,750,,,BuySell,750,,,DataTrades,750,,
751,10dORHV,751,2013-01-08 00:00:00,,,,33.26,,,stockpx,751,2013-01-08 00:00:00,,,,526.1,,,HVStrategy,751,734876.0,Bollinger_Breakout,751,0.0,Bollinger_Breakdown,751,0.0,Broker,751,100024.26999999999,100024.26999999999,BuySell,751,,,BuySell,751,,,DataTrades,751,,
752,10dORHV,752,2013-01-09 00:00:00,,,,33.55,,,stockpx,752,2013-01-09 00:00:00,,,,517.16,,,HVStrategy,752,734877.0,Bollinger_Breakout,752,0.0,Bollinger_Breakdown,752,0.0,Broker,752,100024.26999999999,100024.26999999999,BuySell,752,,,BuySell,752,,,DataTrades,752,,
753,10dORHV,753,2013-01-10 00:00:00,,,,36.24,,,stockpx,753,2013-01-10 00:00:00,,,,525.09,,,HVStrategy,753,734878.0,Bollinger_Breakout,753,0.0,Bollinger_Breakdown,753,0.0,Broker,753,100024.26999999999,100024.26999999999,BuySell,753,,,BuySell,753,,,DataTrades,753,,
754,10dORHV,754,2013-01-11 00:00:00,,,,35.68,,,stockpx,754,2013-01-11 00:00:00,,,,520.16,,,HVStrategy,754,734879.0,Bollinger_Breakout,754,0.0,Bollinger_Breakdown,754,0.0,Broker,754,100024.26999999999,100024.26999999999,BuySell,754,,,BuySell,754,,,DataTrades,754,,
755,10dORHV,755,2013-01-14 00:00:00,,,,40.47,,,stockpx,755,2013-01-14 00:00:00,,,,500.25,,,HVStrategy,755,734882.0,Bollinger_Breakout,755,0.0,Bollinger_Breakdown,755,1.0,Broker,755,100024.26999999999,100024.26999999999,BuySell,755,,,BuySell,755,,,DataTrades,755,,
756,10dORHV,756,2013-01-15 00:00:00,,,,38.84,,,stockpx,756,2013-01-15 00:00:00,,,,485.73,,,HVStrategy,756,734883.0,Bollinger_Breakout,756,0.0,Bollinger_Breakdown,756,1.0,Broker,756,100024.26999999999,100024.26999999999,BuySell,756,,,BuySell,756,,,DataTrades,756,,
757,10dORHV,757,2013-01-16 00:00:00,,,,32.99,,,stockpx,757,2013-01-16 00:00:00,,,,506.26,,,HVStrategy,757,734884.0,Bollinger_Breakout,757,0.0,Bollinger_Breakdown,757,0.0,Broker,757,100024.26999999999,100024.26999999999,BuySell,757,,,BuySell,757,,,DataTrades,757,,
758,10dORHV,758,2013-01-17 00:00:00,,,,33.89,,,stockpx,758,2013-01-17 00:00:00,,,,503.05,,,HVStrategy,758,734885.0,Bollinger_Breakout,758,0.0,Bollinger_Breakdown,758,0.0,Broker,758,100024.26999999999,100024.26999999999,BuySell,758,,,BuySell,758,,,DataTrades,758,,
759,10dORHV,759,2013-01-18 00:00:00,,,,33.98,,,stockpx,759,2013-01-18 00:00:00,,,,500.06,,,HVStrategy,759,734886.0,Bollinger_Breakout,759,0.0,Bollinger_Breakdown,759,0.0,Broker,759,100024.26999999999,100024.26999999999,BuySell,759,,,BuySell,759,,,DataTrades,759,,
760,10dORHV,760,2013-01-22 00:00:00,,,,32.83,,,stockpx,760,2013-01-22 00:00:00,,,,504.45,,,HVStrategy,760,734890.0,Bollinger_Breakout,760,0.0,Bollinger_Breakdown,760,0.0,Broker,760,100024.26999999999,100024.26999999999,BuySell,760,,,BuySell,760,,,DataTrades,760,,
761,10dORHV,761,2013-01-23 00:00:00,,,,32.83,,,stockpx,761,2013-01-23 00:00:00,,,,513.73,,,HVStrategy,761,734891.0,Bollinger_Breakout,761,0.0,Bollinger_Breakdown,761,0.0,Broker,761,100024.26999999999,100024.26999999999,BuySell,761,,,BuySell,761,,,DataTrades,761,,
762,10dORHV,762,2013-01-24 00:00:00,,,,56.68,,,stockpx,762,2013-01-24 00:00:00,,,,450.75,,,HVStrategy,762,734892.0,Bollinger_Breakout,762,0.0,Bollinger_Breakdown,762,1.0,Broker,762,100024.26999999999,100024.26999999999,BuySell,762,,,BuySell,762,,,DataTrades,762,,
763,10dORHV,763,2013-01-25 00:00:00,,,,55.93,,,stockpx,763,2013-01-25 00:00:00,,,,439.82,,,HVStrategy,763,734893.0,Bollinger_Breakout,763,0.0,Bollinger_Breakdown,763,1.0,Broker,763,100024.26999999999,100024.26999999999,BuySell,763,,,BuySell,763,,,DataTrades,763,,
764,10dORHV,764,2013-01-28 00:00:00,,,,57.4,,,stockpx,764,2013-01-28 00:00:00,,,,450.31,,,HVStrategy,764,734896.0,Bollinger_Breakout,764,0.0,Bollinger_Breakdown,764,0.0,Broker,764,100024.26999999999,100024.26999999999,BuySell,764,,,BuySell,764,,,DataTrades,764,,
765,10dORHV,765,2013-01-29 00:00:00,,,,54.67,,,stockpx,765,2013-01-29 00:00:00,,,,458.29,,,HVStrategy,765,734897.0,Bollinger_Breakout,765,0.0,Bollinger_Breakdown,765,0.0,Broker,765,100024.26999999999,100024.26999999999,BuySell,765,,,BuySell,765,,,DataTrades,765,,
766,10dORHV,766,2013-01-30 00:00:00,,,,54.11,,,stockpx,766,2013-01-30 00:00:00,,,,456.23,,,HVStrategy,766,734898.0,Bollinger_Breakout,766,0.0,Bollinger_Breakdown,766,0.0,Broker,766,100024.26999999999,100024.26999999999,BuySell,766,,,BuySell,766,,,DataTrades,766,,
767,10dORHV,767,2013-01-31 00:00:00,,,,53.0,,,stockpx,767,2013-01-31 00:00:00,,,,456.42,,,HVStrategy,767,734899.0,Bollinger_Breakout,767,0.0,Bollinger_Breakdown,767,0.0,Broker,767,100024.26999999999,100024.26999999999,BuySell,767,,,BuySell,767,,,DataTrades,767,,
768,10dORHV,768,2013-02-01 00:00:00,,,,53.02,,,stockpx,768,2013-02-01 00:00:00,,,,453.27,,,HVStrategy,768,734900.0,Bollinger_Breakout,768,0.0,Bollinger_Breakdown,768,0.0,Broker,768,100024.26999999999,100024.26999999999,BuySell,768,,,BuySell,768,,,DataTrades,768,,
769,10dORHV,769,2013-02-04 00:00:00,,,,53.2,,,stockpx,769,2013-02-04 00:00:00,,,,442.52,,,HVStrategy,769,734903.0,Bollinger_Breakout,769,0.0,Bollinger_Breakdown,769,0.0,Broker,769,100024.26999999999,100024.26999999999,BuySell,769,,,BuySell,769,,,DataTrades,769,,
770,10dORHV,770,2013-02-05 00:00:00,,,,53.72,,,stockpx,770,2013-02-05 00:00:00,,,,458.13,,,HVStrategy,770,734904.0,Bollinger_Breakout,770,0.0,Bollinger_Breakdown,770,0.0,Broker,770,100024.26999999999,100024.26999999999,BuySell,770,,,BuySell,770,,,DataTrades,770,,
771,10dORHV,771,2013-02-06 00:00:00,,,,54.09,,,stockpx,771,2013-02-06 00:00:00,,,,457.09,,,HVStrategy,771,734905.0,Bollinger_Breakout,771,0.0,Bollinger_Breakdown,771,0.0,Broker,771,100024.26999999999,100024.26999999999,BuySell,771,,,BuySell,771,,,DataTrades,771,,
772,10dORHV,772,2013-02-07 00:00:00,,,,30.34,,,stockpx,772,2013-02-07 00:00:00,,,,457.35,,,HVStrategy,772,734906.0,Bollinger_Breakout,772,0.0,Bollinger_Breakdown,772,0.0,Broker,772,100024.26999999999,100024.26999999999,BuySell,772,,,BuySell,772,,,DataTrades,772,,
773,10dORHV,773,2013-02-08 00:00:00,,,,28.42,,,stockpx,773,2013-02-08 00:00:00,,,,476.38,,,HVStrategy,773,734907.0,Bollinger_Breakout,773,0.0,Bollinger_Breakdown,773,0.0,Broker,773,100024.26999999999,100024.26999999999,BuySell,773,,,BuySell,773,,,DataTrades,773,,
774,10dORHV,774,2013-02-11 00:00:00,,,,25.91,,,stockpx,774,2013-02-11 00:00:00,,,,480.64,,,HVStrategy,774,734910.0,Bollinger_Breakout,774,0.0,Bollinger_Breakdown,774,0.0,Broker,774,100024.26999999999,100024.26999999999,BuySell,774,,,BuySell,774,,,DataTrades,774,,
775,10dORHV,775,2013-02-12 00:00:00,,,,26.22,,,stockpx,775,2013-02-12 00:00:00,,,,468.3,,,HVStrategy,775,734911.0,Bollinger_Breakout,775,0.0,Bollinger_Breakdown,775,0.0,Broker,775,100024.26999999999,100024.26999999999,BuySell,775,,,BuySell,775,,,DataTrades,775,,
776,10dORHV,776,2013-02-13 00:00:00,,,,26.81,,,stockpx,776,2013-02-13 00:00:00,,,,466.33,,,HVStrategy,776,734912.0,Bollinger_Breakout,776,0.0,Bollinger_Breakdown,776,0.0,Broker,776,100024.26999999999,100024.26999999999,BuySell,776,,,BuySell,776,,,DataTrades,776,,
777,10dORHV,777,2013-02-14 00:00:00,,,,27.56,,,stockpx,777,2013-02-14 00:00:00,,,,466.72,,,HVStrategy,777,734913.0,Bollinger_Breakout,777,0.0,Bollinger_Breakdown,777,0.0,Broker,777,100024.26999999999,100024.26999999999,BuySell,777,,,BuySell,777,,,DataTrades,777,,
778,10dORHV,778,2013-02-15 00:00:00,,,,27.47,,,stockpx,778,2013-02-15 00:00:00,,,,460.02,,,HVStrategy,778,734914.0,Bollinger_Breakout,778,0.0,Bollinger_Breakdown,778,0.0,Broker,778,100024.26999999999,100024.26999999999,BuySell,778,,,BuySell,778,,,DataTrades,778,,
779,10dORHV,779,2013-02-19 00:00:00,,,,27.04,,,stockpx,779,2013-02-19 00:00:00,,,,458.96,,,HVStrategy,779,734918.0,Bollinger_Breakout,779,0.0,Bollinger_Breakdown,779,0.0,Broker,779,100024.26999999999,100024.26999999999,BuySell,779,,,BuySell,779,,,DataTrades,779,,
780,10dORHV,780,2013-02-20 00:00:00,,,,25.99,,,stockpx,780,2013-02-20 00:00:00,,,,452.01,,,HVStrategy,780,734919.0,Bollinger_Breakout,780,0.0,Bollinger_Breakdown,780,0.0,Broker,780,100024.26999999999,100024.26999999999,BuySell,780,,,BuySell,780,,,DataTrades,780,,
781,10dORHV,781,2013-02-21 00:00:00,,,,24.7,,,stockpx,781,2013-02-21 00:00:00,,,,446.65,,,HVStrategy,781,734920.0,Bollinger_Breakout,781,0.0,Bollinger_Breakdown,781,0.0,Broker,781,100024.26999999999,100024.26999999999,BuySell,781,,,BuySell,781,,,DataTrades,781,,
782,10dORHV,782,2013-02-22 00:00:00,,,,22.01,,,stockpx,782,2013-02-22 00:00:00,,,,449.92,,,HVStrategy,782,734921.0,Bollinger_Breakout,782,0.0,Bollinger_Breakdown,782,0.0,Broker,782,100024.26999999999,100024.26999999999,BuySell,782,,,BuySell,782,,,DataTrades,782,,
783,10dORHV,783,2013-02-25 00:00:00,,,,23.82,,,stockpx,783,2013-02-25 00:00:00,,,,445.28,,,HVStrategy,783,734924.0,Bollinger_Breakout,783,0.0,Bollinger_Breakdown,783,0.0,Broker,783,100024.26999999999,100024.26999999999,BuySell,783,,,BuySell,783,,,DataTrades,783,,
784,10dORHV,784,2013-02-26 00:00:00,,,,24.04,,,stockpx,784,2013-02-26 00:00:00,,,,447.88,,,HVStrategy,784,734925.0,Bollinger_Breakout,784,0.0,Bollinger_Breakdown,784,0.0,Broker,784,100024.26999999999,100024.26999999999,BuySell,784,,,BuySell,784,,,DataTrades,784,,
