Id,XLB,len,datetime,open,high,low,close,volume,openinterest,XLE,len,datetime,open,high,low,close,volume,openinterest,XLF,len,datetime,open,high,low,close,volume,openinterest,XLI,len,datetime,open,high,low,close,volume,openinterest,XLK,len,datetime,open,high,low,close,volume,openinterest,XLP,len,datetime,open,high,low,close,volume,openinterest,XLU,len,datetime,open,high,low,close,volume,openinterest,XLV,len,datetime,open,high,low,close,volume,openinterest,XLY,len,datetime,open,high,low,close,volume,openinterest,BackTradingStrategy,len,datetime,SimpleMovingAverage,len,sma,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
705,XLB,705,2015-11-25 23:59:59.999989,45.97,46.05,45.62,43.64,3972733.07,0.0,XLE,705,2015-11-25 23:59:59.999989,68.24,68.83,67.84,63.87,10385930.03,0.0,XLF,705,2015-11-25 23:59:59.999989,19.91,19.96,19.86,14.68,17859305.89,0.0,XLI,705,2015-11-25 23:59:59.999989,55.15,55.16,54.9,52.45,6109868.23,0.0,XLK,705,2015-11-25 23:59:59.999989,43.96,43.97,43.8,42.15,6327619.93,0.0,XLP,705,2015-11-25 23:59:59.999989,49.64,49.89,49.6,46.93,5280000.66,0.0,XLU,705,2015-11-25 23:59:59.999989,42.92,42.92,42.51,39.52,7112184.19,0.0,XLV,705,2015-11-25 23:59:59.999989,71.75,72.05,71.6,69.45,4435017.61,0.0,XLY,705,2015-11-25 23:59:59.999989,81.51,81.9,81.48,79.0,3577804.9,0.0,BackTradingStrategy,705,735927.9999999999,SimpleMovingAverage,705,43.313828125,Broker,705,100028.63999999991,100019.75999999991,BuySell,705,,,BuySell,705,,,BuySell,705,,,BuySell,705,,,BuySell,705,,,BuySell,705,,,BuySell,705,,,BuySell,705,,,BuySell,705,,,DataTrades,705,,,,,,,,,
706,XLB,706,2015-11-27 23:59:59.999989,45.62,45.71,45.41,43.58,1214002.12,0.0,XLE,706,2015-11-27 23:59:59.999989,67.71,68.05,67.53,63.41,7837116.42,0.0,XLF,706,2015-11-27 23:59:59.999989,19.95,19.99,19.85,14.72,17096307.15,0.0,XLI,706,2015-11-27 23:59:59.999989,54.96,55.17,54.86,52.55,4248050.49,0.0,XLK,706,2015-11-27 23:59:59.999989,43.86,43.99,43.79,42.25,3656810.66,0.0,XLP,706,2015-11-27 23:59:59.999989,49.75,50.07,49.75,47.11,2558051.35,0.0,XLU,706,2015-11-27 23:59:59.999989,42.79,42.95,42.69,39.6,3686883.18,0.0,XLV,706,2015-11-27 23:59:59.999989,72.14,72.22,71.9,69.59,2565792.06,0.0,XLY,706,2015-11-27 23:59:59.999989,81.79,81.79,81.13,78.71,2205308.37,0.0,BackTradingStrategy,706,735929.9999999999,SimpleMovingAverage,706,43.27796875,Broker,706,100028.63999999991,100020.12999999992,BuySell,706,,,BuySell,706,,,BuySell,706,,,BuySell,706,,,BuySell,706,,,BuySell,706,,,BuySell,706,,,BuySell,706,,,BuySell,706,,,DataTrades,706,,,,,,,,,
707,XLB,707,2015-11-30 23:59:59.999989,45.74,45.94,45.57,43.69,6268045.19,0.0,XLE,707,2015-11-30 23:59:59.999989,68.05,68.68,67.77,63.64,16471850.96,0.0,XLF,707,2015-11-30 23:59:59.999989,20.03,20.03,19.92,14.71,22382073.76,0.0,XLI,707,2015-11-30 23:59:59.999989,55.1,55.14,54.71,52.2,10507165.24,0.0,XLK,707,2015-11-30 23:59:59.999989,43.97,44.1,43.81,42.3,16381035.79,0.0,XLP,707,2015-11-30 23:59:59.999989,49.97,50.07,49.41,46.6,9765219.69,0.0,XLU,707,2015-11-30 23:59:59.999989,42.8,43.13,42.73,39.66,10534612.29,0.0,XLV,707,2015-11-30 23:59:59.999989,72.2,72.21,71.11,68.64,8539224.18,0.0,XLY,707,2015-11-30 23:59:59.999989,81.75,81.75,80.69,78.04,8354200.78,0.0,BackTradingStrategy,707,735932.9999999999,SimpleMovingAverage,707,43.245390625,Broker,707,100028.63999999991,100019.60999999991,BuySell,707,,,BuySell,707,,,BuySell,707,,,BuySell,707,,,BuySell,707,,,BuySell,707,,,BuySell,707,,,BuySell,707,,,BuySell,707,,,DataTrades,707,,,,,,,,,
708,XLB,708,2015-12-01 23:59:59.999989,45.76,46.06,45.6,43.99,7371805.4,0.0,XLE,708,2015-12-01 23:59:59.999989,68.08,68.62,67.91,64.15,12908731.77,0.0,XLF,708,2015-12-01 23:59:59.999989,20.02,20.18,19.98,14.87,28211232.99,0.0,XLI,708,2015-12-01 23:59:59.999989,54.76,55.18,54.69,52.45,10944033.97,0.0,XLK,708,2015-12-01 23:59:59.999989,44.14,44.36,44.05,42.67,7484497.57,0.0,XLP,708,2015-12-01 23:59:59.999989,49.52,49.87,49.52,47.0,10192126.62,0.0,XLU,708,2015-12-01 23:59:59.999989,42.92,43.25,42.75,39.98,11626237.79,0.0,XLV,708,2015-12-01 23:59:59.999989,71.48,72.37,71.32,69.8,10289424.96,0.0,XLY,708,2015-12-01 23:59:59.999989,81.22,81.64,80.99,78.85,7910164.07,0.0,BackTradingStrategy,708,735933.9999999999,SimpleMovingAverage,708,43.215,Broker,708,100028.63999999991,100019.21999999991,BuySell,708,,,BuySell,708,,,BuySell,708,,,BuySell,708,,,BuySell,708,,,BuySell,708,,,BuySell,708,,,BuySell,708,,,BuySell,708,,,DataTrades,708,,,,,,,,,
709,XLB,709,2015-12-02 23:59:59.999989,45.91,46.02,45.28,43.4,7648079.62,0.0,XLE,709,2015-12-02 23:59:59.999989,68.11,68.37,66.22,62.16,23791001.92,0.0,XLF,709,2015-12-02 23:59:59.999989,20.22,20.22,19.89,14.7,32323529.68,0.0,XLI,709,2015-12-02 23:59:59.999989,54.91,55.06,54.33,51.92,12522999.29,0.0,XLK,709,2015-12-02 23:59:59.999989,44.4,44.57,44.02,42.4,9329980.16,0.0,XLP,709,2015-12-02 23:59:59.999989,49.77,49.91,49.52,46.76,7385777.37,0.0,XLU,709,2015-12-02 23:59:59.999989,42.99,43.1,42.19,39.09,11639760.78,0.0,XLV,709,2015-12-02 23:59:59.999989,72.39,72.61,71.59,69.21,9532524.23,0.0,XLY,709,2015-12-02 23:59:59.999989,81.73,81.75,80.74,78.16,6051410.23,0.0,BackTradingStrategy,709,735934.9999999999,SimpleMovingAverage,709,43.178828125,Broker,709,100028.63999999991,100021.18999999992,BuySell,709,,,BuySell,709,,,BuySell,709,,,BuySell,709,,,BuySell,709,,,BuySell,709,,,BuySell,709,,,BuySell,709,,,BuySell,709,,,DataTrades,709,,,,,,,,,
710,XLB,710,2015-12-03 23:59:59.999989,45.65,45.73,44.8,43.02,5568284.35,0.0,XLE,710,2015-12-03 23:59:59.999989,66.76,66.98,64.79,60.92,22659938.47,0.0,XLF,710,2015-12-03 23:59:59.999989,20.05,20.05,19.55,14.46,43721978.76,0.0,XLI,710,2015-12-03 23:59:59.999989,54.58,54.61,53.56,51.27,15259794.31,0.0,XLK,710,2015-12-03 23:59:59.999989,44.19,44.32,43.29,41.85,11405512.28,0.0,XLP,710,2015-12-03 23:59:59.999989,49.77,49.95,49.14,46.52,11840629.5,0.0,XLU,710,2015-12-03 23:59:59.999989,42.13,42.14,41.74,38.79,13782344.34,0.0,XLV,710,2015-12-03 23:59:59.999989,71.76,71.85,69.82,67.7,12733780.66,0.0,XLY,710,2015-12-03 23:59:59.999989,81.24,81.24,79.33,76.98,9496078.99,0.0,BackTradingStrategy,710,735935.9999999999,SimpleMovingAverage,710,43.139296875,Broker,710,100028.63999999991,100022.34999999992,BuySell,710,,,BuySell,710,,,BuySell,710,,,BuySell,710,,,BuySell,710,,,BuySell,710,,,BuySell,710,,,BuySell,710,,,BuySell,710,,,DataTrades,710,,,,,,,,,
711,XLB,711,2015-12-04 23:59:59.999989,45.13,45.94,44.99,43.77,5356588.63,0.0,XLE,711,2015-12-04 23:59:59.999989,64.5,65.08,63.48,60.53,30725065.16,0.0,XLF,711,2015-12-04 23:59:59.999989,19.73,20.16,19.68,14.84,38737720.59,0.0,XLI,711,2015-12-04 23:59:59.999989,53.84,54.57,53.72,52.03,13248061.37,0.0,XLK,711,2015-12-04 23:59:59.999989,43.63,44.65,43.54,42.88,12354086.51,0.0,XLP,711,2015-12-04 23:59:59.999989,49.46,50.48,49.26,47.57,12054886.29,0.0,XLU,711,2015-12-04 23:59:59.999989,42.03,42.53,41.9,39.34,10153447.51,0.0,XLV,711,2015-12-04 23:59:59.999989,70.44,71.89,70.27,69.29,14411873.42,0.0,XLY,711,2015-12-04 23:59:59.999989,79.97,81.32,79.78,78.47,6794080.72,0.0,BackTradingStrategy,711,735936.9999999999,SimpleMovingAverage,711,43.110078125,Broker,711,100028.63999999991,100023.96999999991,BuySell,711,,,BuySell,711,,,BuySell,711,,,BuySell,711,,,BuySell,711,,,BuySell,711,,,BuySell,711,,,BuySell,711,,,BuySell,711,,,DataTrades,711,,,,,,,,,
712,XLB,712,2015-12-07 23:59:59.999989,45.57,45.79,44.71,42.99,5887642.71,0.0,XLE,712,2015-12-07 23:59:59.999989,63.1,63.19,61.35,58.23,30688671.95,0.0,XLF,712,2015-12-07 23:59:59.999989,20.11,20.12,19.85,14.7,23134016.54,0.0,XLI,712,2015-12-07 23:59:59.999989,54.39,54.57,54.1,51.77,9217540.67,0.0,XLK,712,2015-12-07 23:59:59.999989,44.52,44.56,44.14,42.67,12329745.2,0.0,XLP,712,2015-12-07 23:59:59.999989,50.63,50.74,50.38,47.7,8507977.19,0.0,XLU,712,2015-12-07 23:59:59.999989,42.37,42.68,42.17,39.52,12518803.64,0.0,XLV,712,2015-12-07 23:59:59.999989,71.63,72.0,71.01,68.9,8215746.86,0.0,XLY,712,2015-12-07 23:59:59.999989,81.1,81.25,80.32,78.14,6314101.72,0.0,BackTradingStrategy,712,735939.9999999999,SimpleMovingAverage,712,43.076484375,Broker,712,100028.63999999991,100027.02999999991,BuySell,712,,,BuySell,712,,,BuySell,712,,,BuySell,712,,,BuySell,712,,,BuySell,712,,,BuySell,712,,,BuySell,712,,,BuySell,712,,,DataTrades,712,,,,,,,,,
713,XLB,713,2015-12-08 23:59:59.999989,44.53,44.91,44.09,42.18,7094288.23,0.0,XLE,713,2015-12-08 23:59:59.999989,60.87,62.44,60.25,57.63,25576917.92,0.0,XLF,713,2015-12-08 23:59:59.999989,19.72,19.87,19.64,14.52,26316196.65,0.0,XLI,713,2015-12-08 23:59:59.999989,53.58,53.84,53.32,50.94,14789834.14,0.0,XLK,713,2015-12-08 23:59:59.999989,43.97,44.36,43.84,42.57,10947533.12,0.0,XLP,713,2015-12-08 23:59:59.999989,50.26,50.56,50.15,47.58,6069689.91,0.0,XLU,713,2015-12-08 23:59:59.999989,42.49,42.66,42.26,39.46,9853700.69,0.0,XLV,713,2015-12-08 23:59:59.999989,70.84,71.74,70.84,69.06,7223987.81,0.0,XLY,713,2015-12-08 23:59:59.999989,80.2,81.04,79.99,77.91,5877504.8,0.0,BackTradingStrategy,713,735940.9999999999,SimpleMovingAverage,713,43.037890625,Broker,713,100028.63999999991,100027.82999999991,BuySell,713,,,BuySell,713,,,BuySell,713,,,BuySell,713,,,BuySell,713,,,BuySell,713,,,BuySell,713,,,BuySell,713,,,BuySell,713,,,DataTrades,713,,,,,,,,,
714,XLB,714,2015-12-09 23:59:59.999989,45.29,46.06,45.01,43.45,12382094.1,0.0,XLE,714,2015-12-09 23:59:59.999989,61.88,63.73,61.53,58.39,26905493.82,0.0,XLF,714,2015-12-09 23:59:59.999989,19.6,19.82,19.35,14.35,49115454.25,0.0,XLI,714,2015-12-09 23:59:59.999989,53.22,53.9,52.91,50.79,16006125.23,0.0,XLK,714,2015-12-09 23:59:59.999989,44.05,44.38,43.38,41.94,15638548.38,0.0,XLP,714,2015-12-09 23:59:59.999989,50.17,50.71,49.77,47.12,17749440.3,0.0,XLU,714,2015-12-09 23:59:59.999989,42.41,43.06,42.27,39.47,9888809.66,0.0,XLV,714,2015-12-09 23:59:59.999989,71.21,71.9,70.54,68.36,16983265.79,0.0,XLY,714,2015-12-09 23:59:59.999989,80.48,81.07,79.23,76.91,9406132.68,0.0,BackTradingStrategy,714,735941.9999999999,SimpleMovingAverage,714,43.008984375,Broker,714,100028.63999999991,100024.40999999992,BuySell,714,,,BuySell,714,,,BuySell,714,,,BuySell,714,,,BuySell,714,,,BuySell,714,,,BuySell,714,,,BuySell,714,,,BuySell,714,,,DataTrades,714,,,,,,,,,
715,XLB,715,2015-12-10 23:59:59.999989,45.2,45.57,44.84,43.12,5049553.42,0.0,XLE,715,2015-12-10 23:59:59.999989,62.44,63.74,62.01,58.77,36409510.95,0.0,XLF,715,2015-12-10 23:59:59.999989,19.46,19.67,19.39,14.36,42873978.71,0.0,XLI,715,2015-12-10 23:59:59.999989,53.21,53.86,53.21,51.03,12607110.05,0.0,XLK,715,2015-12-10 23:59:59.999989,43.71,44.04,43.58,42.06,8719310.09,0.0,XLP,715,2015-12-10 23:59:59.999989,50.08,50.35,49.88,47.18,7395867.37,0.0,XLU,715,2015-12-10 23:59:59.999989,42.55,42.63,41.87,38.82,8946039.02,0.0,XLV,715,2015-12-10 23:59:59.999989,70.82,71.84,70.75,68.87,9433774.78,0.0,XLY,715,2015-12-10 23:59:59.999989,79.83,80.38,79.54,77.18,4569932.16,0.0,BackTradingStrategy,715,735942.9999999999,SimpleMovingAverage,715,42.973671875,Broker,715,100023.79999999992,100023.79999999992,BuySell,715,45.2,,BuySell,715,62.44,,BuySell,715,,,BuySell,715,,,BuySell,715,,43.71,BuySell,715,,50.08,BuySell,715,,,BuySell,715,70.82,,BuySell,715,,79.83,DataTrades,715,-0.15000000000000568,5.560000000000002,,,0.6000000000000014,1.2999999999999972,,-0.23999999999999488,0.769999999999996
716,XLB,716,2015-12-11 23:59:59.999989,43.97,44.47,43.88,41.98,9117626.16,0.0,XLE,716,2015-12-11 23:59:59.999989,61.73,61.96,60.4,56.57,27136688.29,0.0,XLF,716,2015-12-11 23:59:59.999989,19.19,19.31,18.94,14.04,66009988.85,0.0,XLI,716,2015-12-11 23:59:59.999989,53.07,53.21,52.53,50.17,23484201.01,0.0,XLK,716,2015-12-11 23:59:59.999989,43.23,43.34,42.77,41.18,16318207.6,0.0,XLP,716,2015-12-11 23:59:59.999989,49.53,49.83,49.34,46.66,10937117.85,0.0,XLU,716,2015-12-11 23:59:59.999989,41.81,42.13,41.5,38.71,13294657.38,0.0,XLV,716,2015-12-11 23:59:59.999989,70.59,70.88,70.21,67.86,14651752.06,0.0,XLY,716,2015-12-11 23:59:59.999989,78.83,79.13,77.9,75.42,9762058.78,0.0,BackTradingStrategy,716,735943.9999999999,SimpleMovingAverage,716,42.928359375,Broker,716,100010.97999999992,100025.51999999992,BuySell,716,,43.97,BuySell,716,,61.73,BuySell,716,,,BuySell,716,,53.07,BuySell,716,43.23,,BuySell,716,49.53,,BuySell,716,,,BuySell,716,,,BuySell,716,78.83,,DataTrades,716,,,,,,,,,
717,XLB,717,2015-12-14 23:59:59.999989,43.71,43.86,42.97,41.42,8466584.33,0.0,XLE,717,2015-12-14 23:59:59.999989,60.17,61.1,59.52,56.87,36504292.32,0.0,XLF,717,2015-12-14 23:59:59.999989,19.07,19.22,18.88,14.07,53040356.4,0.0,XLI,717,2015-12-14 23:59:59.999989,52.63,52.88,52.13,50.35,26093494.49,0.0,XLK,717,2015-12-14 23:59:59.999989,42.79,43.14,42.35,41.5,20237873.88,0.0,XLP,717,2015-12-14 23:59:59.999989,49.48,50.01,49.29,47.12,15560772.06,0.0,XLU,717,2015-12-14 23:59:59.999989,41.95,42.01,41.51,38.9,15195297.02,0.0,XLV,717,2015-12-14 23:59:59.999989,70.57,70.85,69.67,68.31,20181625.6,0.0,XLY,717,2015-12-14 23:59:59.999989,78.11,78.63,77.26,75.8,14410439.61,0.0,BackTradingStrategy,717,735946.9999999999,SimpleMovingAverage,717,42.88109375,Broker,717,100010.97999999992,100026.75999999992,BuySell,717,,,BuySell,717,,,BuySell,717,,,BuySell,717,,,BuySell,717,,,BuySell,717,,,BuySell,717,,,BuySell,717,,,BuySell,717,,,DataTrades,717,,,,,,,,,
718,XLB,718,2015-12-15 23:59:59.999989,43.8,44.06,43.51,41.65,4821044.75,0.0,XLE,718,2015-12-15 23:59:59.999989,61.64,62.6,61.56,58.3,27198719.5,0.0,XLF,718,2015-12-15 23:59:59.999989,19.29,19.64,19.27,14.4,68804616.78,0.0,XLI,718,2015-12-15 23:59:59.999989,52.9,53.15,52.68,50.36,16261798.31,0.0,XLK,718,2015-12-15 23:59:59.999989,43.46,43.62,43.26,41.68,16377473.34,0.0,XLP,718,2015-12-15 23:59:59.999989,50.36,50.53,50.1,47.42,10899018.52,0.0,XLU,718,2015-12-15 23:59:59.999989,42.06,42.59,42.04,39.21,9365551.86,0.0,XLV,718,2015-12-15 23:59:59.999989,71.53,72.02,71.3,69.19,13520410.94,0.0,XLY,718,2015-12-15 23:59:59.999989,79.26,79.64,78.83,76.22,7708627.45,0.0,BackTradingStrategy,718,735947.9999999999,SimpleMovingAverage,718,42.837890625,Broker,718,100010.97999999992,100025.98999999992,BuySell,718,,,BuySell,718,,,BuySell,718,,,BuySell,718,,,BuySell,718,,,BuySell,718,,,BuySell,718,,,BuySell,718,,,BuySell,718,,,DataTrades,718,,,,,,,,,
719,XLB,719,2015-12-16 23:59:59.999989,43.83,44.09,43.23,42.08,7705875.68,0.0,XLE,719,2015-12-16 23:59:59.999989,62.07,62.72,61.24,57.91,26900165.29,0.0,XLF,719,2015-12-16 23:59:59.999989,19.72,19.92,19.53,14.64,75345312.65,0.0,XLI,719,2015-12-16 23:59:59.999989,53.11,53.87,52.96,51.26,18163000.37,0.0,XLK,719,2015-12-16 23:59:59.999989,43.59,43.99,43.15,42.25,17485764.6,0.0,XLP,719,2015-12-16 23:59:59.999989,50.51,51.37,50.5,48.34,19671890.67,0.0,XLU,719,2015-12-16 23:59:59.999989,42.49,43.47,42.36,40.2,16951435.27,0.0,XLV,719,2015-12-16 23:59:59.999989,72.28,72.72,71.27,70.09,14743843.34,0.0,XLY,719,2015-12-16 23:59:59.999989,79.44,80.36,78.8,77.49,11665834.33,0.0,BackTradingStrategy,719,735948.9999999999,SimpleMovingAverage,719,42.79609375,Broker,719,100010.97999999992,100027.80999999992,BuySell,719,,,BuySell,719,,,BuySell,719,,,BuySell,719,,,BuySell,719,,,BuySell,719,,,BuySell,719,,,BuySell,719,,,BuySell,719,,,DataTrades,719,,,,,,,,,
720,XLB,720,2015-12-17 23:59:59.999989,44.12,44.12,43.17,41.24,8785465.21,0.0,XLE,720,2015-12-17 23:59:59.999989,61.94,62.06,60.38,56.49,27202928.0,0.0,XLF,720,2015-12-17 23:59:59.999989,19.93,19.93,19.55,14.43,52276991.38,0.0,XLI,720,2015-12-17 23:59:59.999989,53.94,54.01,52.86,50.41,15165667.93,0.0,XLK,720,2015-12-17 23:59:59.999989,44.09,44.09,43.21,41.58,11650186.12,0.0,XLP,720,2015-12-17 23:59:59.999989,51.26,51.26,50.59,47.72,9652528.05,0.0,XLU,720,2015-12-17 23:59:59.999989,43.48,43.73,43.16,40.28,12191454.57,0.0,XLV,720,2015-12-17 23:59:59.999989,72.81,72.81,71.77,69.34,11071228.26,0.0,XLY,720,2015-12-17 23:59:59.999989,80.22,80.5,78.89,76.22,8912243.04,0.0,BackTradingStrategy,720,735949.9999999999,SimpleMovingAverage,720,42.746171875,Broker,720,100010.97999999992,100028.35999999993,BuySell,720,,,BuySell,720,,,BuySell,720,,,BuySell,720,,,BuySell,720,,,BuySell,720,,,BuySell,720,,,BuySell,720,,,BuySell,720,,,DataTrades,720,,,,,,,,,
721,XLB,721,2015-12-18 23:59:59.999989,42.76,43.05,42.27,40.68,13714313.96,0.0,XLE,721,2015-12-18 23:59:59.999989,59.9,59.94,58.77,55.5,25621940.56,0.0,XLF,721,2015-12-18 23:59:59.999989,19.31,19.33,18.93,14.04,84269194.08,0.0,XLI,721,2015-12-18 23:59:59.999989,52.43,52.43,51.7,49.64,18592292.67,0.0,XLK,721,2015-12-18 23:59:59.999989,42.88,42.97,42.1,40.78,22060449.41,0.0,XLP,721,2015-12-18 23:59:59.999989,50.18,50.18,49.34,46.87,13984158.28,0.0,XLU,721,2015-12-18 23:59:59.999989,42.99,43.04,42.18,39.78,17226536.76,0.0,XLV,721,2015-12-18 23:59:59.999989,71.34,71.43,70.48,68.33,14695887.96,0.0,XLY,721,2015-12-18 23:59:59.999989,78.43,78.45,77.28,75.02,14603444.59,0.0,BackTradingStrategy,721,735950.9999999999,SimpleMovingAverage,721,42.688828125,Broker,721,100010.97999999992,100027.82999999993,BuySell,721,,,BuySell,721,,,BuySell,721,,,BuySell,721,,,BuySell,721,,,BuySell,721,,,BuySell,721,,,BuySell,721,,,BuySell,721,,,DataTrades,721,,,,,,,,,
722,XLB,722,2015-12-21 23:59:59.999989,42.56,42.77,42.29,41.05,5666109.73,0.0,XLE,722,2015-12-21 23:59:59.999989,58.8,59.32,58.21,55.56,22672404.35,0.0,XLF,722,2015-12-21 23:59:59.999989,19.08,19.18,18.94,14.18,37630850.93,0.0,XLI,722,2015-12-21 23:59:59.999989,52.2,52.36,51.83,50.03,9013685.81,0.0,XLK,722,2015-12-21 23:59:59.999989,42.52,42.63,42.24,41.19,10794619.42,0.0,XLP,722,2015-12-21 23:59:59.999989,49.67,49.91,49.47,47.4,7747497.51,0.0,XLU,722,2015-12-21 23:59:59.999989,42.61,42.78,42.26,39.76,8452207.51,0.0,XLV,722,2015-12-21 23:59:59.999989,70.91,71.13,70.55,68.95,6501948.45,0.0,XLY,722,2015-12-21 23:59:59.999989,77.85,78.11,77.19,75.4,6877288.64,0.0,BackTradingStrategy,722,735953.9999999999,SimpleMovingAverage,722,42.636640625,Broker,722,100010.97999999992,100028.32999999993,BuySell,722,,,BuySell,722,,,BuySell,722,,,BuySell,722,,,BuySell,722,,,BuySell,722,,,BuySell,722,,,BuySell,722,,,BuySell,722,,,DataTrades,722,,,,,,,,,
723,XLB,723,2015-12-22 23:59:59.999989,42.87,43.39,42.73,41.57,5070346.08,0.0,XLE,723,2015-12-22 23:59:59.999989,59.06,59.92,58.77,56.21,23839397.29,0.0,XLF,723,2015-12-22 23:59:59.999989,19.23,19.33,19.06,14.31,42348499.03,0.0,XLI,723,2015-12-22 23:59:59.999989,52.35,52.98,52.23,50.72,11333236.61,0.0,XLK,723,2015-12-22 23:59:59.999989,42.76,42.98,42.56,41.49,9169426.03,0.0,XLP,723,2015-12-22 23:59:59.999989,49.98,50.61,49.87,48.02,6826214.85,0.0,XLU,723,2015-12-22 23:59:59.999989,42.6,42.95,42.21,40.09,7604599.73,0.0,XLV,723,2015-12-22 23:59:59.999989,71.38,71.71,70.97,69.42,7194778.46,0.0,XLY,723,2015-12-22 23:59:59.999989,78.12,78.44,77.68,75.95,6518726.74,0.0,BackTradingStrategy,723,735954.9999999999,SimpleMovingAverage,723,42.58734375,Broker,723,100010.97999999992,100027.93999999993,BuySell,723,,,BuySell,723,,,BuySell,723,,,BuySell,723,,,BuySell,723,,,BuySell,723,,,BuySell,723,,,BuySell,723,,,BuySell,723,,,DataTrades,723,,,,,,,,,
724,XLB,724,2015-12-23 23:59:59.999989,43.5,44.28,43.5,42.55,5601143.58,0.0,XLE,724,2015-12-23 23:59:59.999989,60.74,62.17,60.53,58.66,28521532.26,0.0,XLF,724,2015-12-23 23:59:59.999989,19.42,19.55,19.36,14.48,30138375.36,0.0,XLI,724,2015-12-23 23:59:59.999989,53.1,53.52,52.96,51.31,9215265.02,0.0,XLK,724,2015-12-23 23:59:59.999989,43.14,43.31,43.0,41.84,7779595.18,0.0,XLP,724,2015-12-23 23:59:59.999989,50.77,50.99,50.68,48.37,6140714.22,0.0,XLU,724,2015-12-23 23:59:59.999989,42.91,43.6,42.85,40.71,8031257.14,0.0,XLV,724,2015-12-23 23:59:59.999989,72.06,72.54,71.99,70.17,7843402.53,0.0,XLY,724,2015-12-23 23:59:59.999989,78.5,78.78,78.36,76.34,5844870.72,0.0,BackTradingStrategy,724,735955.9999999999,SimpleMovingAverage,724,42.54671875,Broker,724,100010.97999999992,100025.00999999992,BuySell,724,,,BuySell,724,,,BuySell,724,,,BuySell,724,,,BuySell,724,,,BuySell,724,,,BuySell,724,,,BuySell,724,,,BuySell,724,,,DataTrades,724,,,,,,,,,
725,XLB,725,2015-12-24 23:59:59.999989,44.11,44.29,44.02,42.45,3577471.36,0.0,XLE,725,2015-12-24 23:59:59.999989,62.21,62.29,61.35,58.13,6811917.5,0.0,XLF,725,2015-12-24 23:59:59.999989,19.55,19.61,19.46,14.47,10270128.98,0.0,XLI,725,2015-12-24 23:59:59.999989,53.29,53.6,53.29,51.29,1957744.86,0.0,XLK,725,2015-12-24 23:59:59.999989,43.3,43.36,43.2,41.82,2352454.32,0.0,XLP,725,2015-12-24 23:59:59.999989,50.81,51.02,50.81,48.33,2196430.55,0.0,XLU,725,2015-12-24 23:59:59.999989,43.35,43.6,43.35,40.68,2541604.77,0.0,XLV,725,2015-12-24 23:59:59.999989,72.14,72.68,72.11,70.23,2489705.87,0.0,XLY,725,2015-12-24 23:59:59.999989,78.56,78.74,78.42,76.14,1854704.51,0.0,BackTradingStrategy,725,735956.9999999999,SimpleMovingAverage,725,42.510078125,Broker,725,100010.97999999992,100025.39999999992,BuySell,725,,,BuySell,725,,,BuySell,725,,,BuySell,725,,,BuySell,725,,,BuySell,725,,,BuySell,725,,,BuySell,725,,,BuySell,725,,,DataTrades,725,,,,,,,,,
726,XLB,726,2015-12-28 23:59:59.999989,43.92,43.92,43.54,42.16,3987865.37,0.0,XLE,726,2015-12-28 23:59:59.999989,60.5,60.82,60.14,57.07,11676358.97,0.0,XLF,726,2015-12-28 23:59:59.999989,19.42,19.5,19.33,14.46,12423171.58,0.0,XLI,726,2015-12-28 23:59:59.999989,53.25,53.45,52.99,51.18,4497488.29,0.0,XLK,726,2015-12-28 23:59:59.999989,43.09,43.25,42.85,41.79,6940165.92,0.0,XLP,726,2015-12-28 23:59:59.999989,50.65,50.81,50.6,48.26,4389725.83,0.0,XLU,726,2015-12-28 23:59:59.999989,43.21,43.61,43.21,40.76,4713451.83,0.0,XLV,726,2015-12-28 23:59:59.999989,72.24,72.3,71.91,69.9,6334728.49,0.0,XLY,726,2015-12-28 23:59:59.999989,78.28,78.73,78.06,76.33,3922160.03,0.0,BackTradingStrategy,726,735960.9999999999,SimpleMovingAverage,726,42.471484375,Broker,726,100010.97999999992,100026.94999999992,BuySell,726,,,BuySell,726,,,BuySell,726,,,BuySell,726,,,BuySell,726,,,BuySell,726,,,BuySell,726,,,BuySell,726,,,BuySell,726,,,DataTrades,726,,,,,,,,,
